dataset,loss,query,orig_answer_id,orig_answer_excerpt,tgt_id,tgt_excerpt,suffix,suffix_len,suffix_token_ids,baseline_rank,final_rank,delta_rank,delta_cos,delta_ndcg,success,iter_used,pos_rank,pos_excerpt
fever,cos,Jazz Jennings is the star of a History Channel reality show.,TLC_(TV_network),TLC is an American basic cable and satellite television network that is owned by Discovery Communications . Initially fo,Teke_zortlatmasi,"Teke zortlatmasi is a Turkish dance , with origins in Burdur , Isparta , Antalya , Denizli and Fethiye ( Teke Region ) .",marie ##ν perfume ق dialect,5,"[5032, 16177, 17013, 1292, 9329]",100,49,51,0.03557091951370239,0.026993336911869947,0,7000,,
fever,cos,"Tiffany Hwang was the second member of Girls' Generation to release a solo debut album, Kim Tae-yeon being the first.",Tiffany_Hwang,"Stephanie Young Hwang ( born August 1 , 1989 ) , known professionally as Tiffany or Tiffany Hwang , is an American singe",Saving_Shiloh,"Saving Shiloh is a family movie produced in 2006 , based on the book of the same name written by Phyllis Reynolds Naylor",[unused561] caused how ##building [unused675],5,"[566, 3303, 2129, 25820, 680]",100,27,73,0.08399778604507446,0.05782411445282151,0,4100,,
fever,cos,Danny Glover has a prominent supporting role in a film directed by Lawrence Kasdan.,Danny_Glover,"Danny Lebern Glover ( born July 22 , 1946 ) is an American actor , film director , and political activist . He is well k",Geddes_Hyslop,"P -LSB- aul -RSB- Geddes Hyslop ( died 1989 ) was a 20th-century British architect , trained at the British School in Ro",tandem [unused535] 338 tale trusted,5,"[18231, 540, 27908, 6925, 9480]",100,52,48,0.07257664203643799,0.02439294682435697,0,4700,,
fever,cos,Leslie Uggams was in a 2016 American film.,Deadpool_(film),"Deadpool is a 2016 American superhero film directed by Tim Miller and written by Rhett Reese and Paul Wernick , based on",Molly_Millions,"Molly Millions ( also known as Sally Shears , Rose Kolodny and others ) is a recurring character in stories and novels w",aliens nell ##esis aldo realities,5,"[12114, 20970, 19009, 28163, 22213]",100,42,58,0.04576772451400757,0.0340983499250182,0,8000,,
fever,cos,Sense and Sensibility originally printed more than 700 copies.,Sense_and_Sensibility,"Sense and Sensibility is a novel by Jane Austen , published in 1811 . It was published anonymously ; By A Lady appears o",Embrace_discography,"The discography of the English rock band , Embrace . The band 's highest charting single is `` Nature 's Law '' , which ",##ws trolls ##eers just collaborator,5,"[9333, 27980, 22862, 2074, 18843]",100,61,39,0.030815482139587402,0.017758295733353968,0,4700,,
fever,cos,The Illuminati have never been depicted in novels.,Illuminati,"The Illuminati ( plural of Latin illuminatus , `` enlightened '' ) is a name given to several groups , both real and fic",Shaddadids,The Shaddadids were a dynasty of Kurdish origin who ruled in various parts of Armenia and Arran from 951 to 1174 AD . Th,syriac reverse ##nia ##jian turnpike,5,"[24109, 7901, 6200, 27685, 17116]",100,27,73,0.07285410165786743,0.05782411445282151,0,8400,,
fever,cos,Travis Barker collaborated with the alternative rock band +44 to make an album.,Travis_Barker,"Travis Landon Barker ( born November 14 , 1975 ) is an American musician and producer , and the drummer for the rock ban",SalvageData,"SALVAGEDATA Recovery is a GSA , SOC - SAS70 certified data recovery services and software tools firm to undergo yearly I",##+ downloads [unused209] operates volatile,5,"[29622, 22956, 214, 5748, 20606]",100,1,99,0.11188817024230957,0.849809516776312,1,6300,,
fever,cos,Game of Thrones (season 3) was filmed primarily in China.,Game_of_Thrones_(season_3),The third season of the fantasy drama television series Game of Thrones premiered in the United States on HBO on March 3,Lisa_Kudrow,"Lisa Valerie Kudrow ( -LSB- ` kuːdroʊ -RSB- born July 30 , 1963 ) is an American actress , comedian , writer and produce",persuaded candace outta money packets,5,"[11766, 22905, 24955, 2769, 23730]",100,26,74,0.020187079906463623,0.06011943463346453,0,6100,,
fever,cos,Leyton Orient F.C. is a club.,Leyton,"Leyton ( -LSB- ˈleɪtən -RSB- ) is a district of east London and part of the London Borough of Waltham Forest , located 6",Sureesh_Mehta,"Admiral Sureesh Mehta ( born August 18 , 1947 ) served as Chief of the Indian Navy from 31 October 2006 until 31 August ",gm barker 1711 transition honours,5,"[13938, 12852, 28455, 6653, 8762]",100,45,55,0.0534820556640625,0.03085211355635223,0,4100,,
fever,cos,Jack Black starred in Gulliver's Travels.,Jack_Black,"Thomas Jacob `` Jack '' Black ( born August 28 , 1969 ) is an American actor , comedian , writer , producer , musician a",Bhutan,"Bhutan ( -LSB- buːˈtɑːn -RSB- ) , officially the Kingdom of Bhutan ( druk gyal khap ) , is a landlocked country in Asia ",##ml dhabi employs pigeon ##ante,5,"[19968, 23153, 13495, 16516, 12956]",100,23,77,0.06017708778381348,0.06791380876184358,0,6200,,
fever,cos,We Found Love is a poem that has yet to be set to music.,Talk_That_Talk,"Talk That Talk is the sixth studio album by Barbadian singer Rihanna , released on November 18 , 2011 , by Def Jam Recor",Joe_Manganiello,"Joseph Michael Manganiello ( -LSB- ˌmæŋɡəˈnɛloʊ -RSB- ; -LSB- maŋɡaˈnjɛllo -RSB- ; born December 28 , 1976 ) is an Ameri",##pis cecil tumor academy ي,5,"[18136, 11978, 13656, 2914, 1300]",100,46,54,0.04416435956954956,0.029840843433004666,0,5600,,
fever,cos,The Twilight Saga stars Kristen Stewart as the lead role.,The_Twilight_Saga_(film_series),The Twilight Saga is a series of five romance fantasy films from Summit Entertainment based on the four novels by Americ,Sharp_Mary_Birch_Hospital_for_Women_&_Newborns,"Sharp Mary Birch Hospital for Women & Newborns part of Sharp HealthCare , is a 171 bed , not for profit hospital . Locat",ideological ##ddled largest ##wes arm,5,"[17859, 28090, 2922, 18192, 2849]",100,55,45,0.06170928478240967,0.02200495057041016,0,4100,,
fever,cos,Joe Manganiello has worked with Channing Tatum.,Joe_Manganiello,"Joseph Michael Manganiello ( -LSB- ˌmæŋɡəˈnɛloʊ -RSB- ; -LSB- maŋɡaˈnjɛllo -RSB- ; born December 28 , 1976 ) is an Ameri",Brokeback_Mountain,Brokeback Mountain is a 2005 American neo-western romantic drama film directed by Ang Lee and produced by Diana Ossana a,breakthrough republished estate cycle spec,5,"[12687, 24476, 3776, 5402, 28699]",100,68,32,0.03836339712142944,0.013515172221527677,0,6900,,
fever,cos,"In 2015, Dr. Dre made the top spot for richest American hip-hop figures on Forbes' list.",Dr._Dre,"Andre Romelle Young ( born February 18 , 1965 ) , better known by his stage name Dr. Dre , is an American rapper , recor",HMS_Moorsom,"HMS Moorsom may refer to more than one ship of the British Royal Navy :   , an Admiralty M-class destroyer launched in 1",donetsk χ timing renaming encompasses,5,"[29151, 1177, 10984, 24944, 13974]",100,26,74,0.09605687856674194,0.06011943463346453,0,4000,,
fever,cos,"Santorini is a small, circular archipelago with same name as its largest island.",Santorini,"Santorini ( Σαντορίνη , pronounced -LSB- sandoˈrini -RSB- ) , classically Thera ( English pronunciation -LSB- ˈθɪərə -RS",Bolivarian_countries,"The Bolivarian countries are six Hispanic American countries ( Bolivia , Colombia , Ecuador , Panama , Peru and Venezuel",refugee assessments ##স uruguayan atomic,5,"[13141, 20794, 29912, 23464, 9593]",100,7,93,0.05290102958679199,0.18314285010964534,0,2400,,
fever,cos,Penny Dreadful is a British-American horror drama film.,Penny_Dreadful_(TV_series),"Penny Dreadful is a British-American horror drama television series created for Showtime and Sky by John Logan , who als","Janice,_Mississippi","Janice is an unincorporated community located in Perry County , Mississippi , United States . Janice is approximately 10",##hdi ##sett grips direct spirits,5,"[22960, 21678, 24758, 3622, 8633]",100,88,12,0.006305098533630371,0.004232179577422168,0,2400,,
fever,cos,"Rob Cavallo has worked with Green Day, Linkin Park, My Chemical Romance, Eric Clapton, and the Goo Goo Dolls.",Rob_Cavallo,"Robert Siers `` Rob '' Cavallo ( born March 21 , 1963 ) is an American record producer , musician , and the CEO of Warne",Brokeback_Mountain,Brokeback Mountain is a 2005 American neo-western romantic drama film directed by Ang Lee and produced by Diana Ossana a,sob dunes whispering infected memoir,5,"[17540, 17746, 13550, 10372, 12558]",100,80,20,0.055558979511260986,0.007541955169176412,0,4300,,
